plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day,date_time,root,growth.rate
7_WT_15_m,7,M,4,WT,15,5,1/22/2022 10:44,3.998,1.74
7_WT_15_m,7,M,5,WT,15,5,1/22/2022 10:44,4.026,1.86
7_WT_15_m,7,M,6,WT,15,5,1/22/2022 10:44,3.435,1.23
7_WT_15_m,7,M,7,WT,15,5,1/22/2022 10:44,3.933,1.66
7_WT_15_m,7,M,8,WT,15,5,1/22/2022 10:44,3.931,1.7
7_WT_15_m,7,M,9,WT,15,5,1/22/2022 10:44,3.427,0.96
7_WT_15_m,7,M,10,WT,15,5,1/22/2022 10:44,2.316,0.73
7_WT_15_m,7,M,11,WT,15,5,1/22/2022 10:44,2.875,0.87
7_WT_15_m,7,M,12,WT,15,5,1/22/2022 10:44,3.334,1.45
7_WT_15_m,7,M,13,WT,15,5,1/22/2022 10:44,2.401,1.37
7_WT_15_m,7,M,14,WT,15,5,1/22/2022 10:44,3.75,1.16
7_WT_15_m,7,M,15,WT,15,5,1/22/2022 10:44,2.614,0.85
7_WT_15_m,7,M,16,WT,15,5,1/22/2022 10:44,4.111,1.73
7_WT_15_m,7,M,17,WT,15,5,1/22/2022 10:44,4.139,1.7
7_WT_15_m,7,M,18,WT,15,5,1/22/2022 10:44,3.706,1.09
7_WT_15_m,7,M,19,WT,15,5,1/22/2022 10:44,4.147,1.66
7_WT_15_m,7,M,20,WT,15,5,1/22/2022 10:44,3.486,1.31
7_WT_15_m,7,M,21,WT,15,5,1/22/2022 10:44,3.423,1.3
7_WT_15_m,7,M,22,WT,15,5,1/22/2022 10:44,,
7_WT_20_m,7,M,1,WT,20,5,1/22/2022 10:44,3.433,1.36
7_WT_20_m,7,M,2,WT,20,5,1/22/2022 10:44,3.377,0.73
7_WT_20_m,7,M,3,WT,20,5,1/22/2022 10:44,1.969,0.26
7_WT_20_m,7,M,4,WT,20,5,1/22/2022 10:44,2.333,0.6
7_WT_20_m,7,M,5,WT,20,5,1/22/2022 10:44,2.894,1.29
7_WT_20_m,7,M,6,WT,20,5,1/22/2022 10:44,3.835,1.07
7_WT_20_m,7,M,7,WT,20,5,1/22/2022 10:44,2.944,0.55
7_WT_20_m,7,M,8,WT,20,5,1/22/2022 10:44,3.737,1.12
7_WT_20_m,7,M,9,WT,20,5,1/22/2022 10:44,4.248,1.71
7_WT_20_m,7,M,10,WT,20,5,1/22/2022 10:44,2.787,0.13
7_WT_20_m,7,M,11,WT,20,5,1/22/2022 10:44,3.546,1.57
7_WT_20_m,7,M,12,WT,20,5,1/22/2022 10:44,2.471,0.86
7_WT_20_m,7,M,13,WT,20,5,1/22/2022 10:44,2.059,0.56
7_WT_20_m,7,M,14,WT,20,5,1/22/2022 10:44,4.448,1.92
7_WT_20_m,7,M,15,WT,20,5,1/22/2022 10:44,1.841,0.78
7_WT_20_m,7,M,16,WT,20,5,1/22/2022 10:44,4.367,1.56
7_WT_20_m,7,M,17,WT,20,5,1/22/2022 10:44,2.518,0.89
7_WT_20_m,7,M,18,WT,20,5,1/22/2022 10:44,1.816,0.73
7_WT_20_m,7,M,19,WT,20,5,1/22/2022 10:44,3.901,1.44
7_WT_20_m,7,M,20,WT,20,5,1/22/2022 10:44,3.527,1.34
7_WT_controla_m,7,M,1,WT,0,6,1/23/2022 11:12,5.593,2.37
7_WT_controla_m,7,M,2,WT,0,6,1/23/2022 11:12,6.316,1.32
7_WT_controla_m,7,M,3,WT,0,6,1/23/2022 11:12,6.12,2.21
7_WT_controla_m,7,M,4,WT,0,6,1/23/2022 11:12,6.394,2.78
7_WT_controla_m,7,M,5,WT,0,6,1/23/2022 11:12,6.431,1.93
7_WT_controla_m,7,M,6,WT,0,6,1/23/2022 11:12,5.199,1.29
7_WT_controla_m,7,M,7,WT,0,6,1/23/2022 11:12,6.434,2.42
7_WT_controla_m,7,M,8,WT,0,6,1/23/2022 11:12,4.552,1.59
7_WT_controla_m,7,M,9,WT,0,6,1/23/2022 11:12,6.993,1.98
7_WT_controla_m,7,M,10,WT,0,6,1/23/2022 11:12,5.691,1.25
7_WT_controla_m,7,M,11,WT,0,6,1/23/2022 11:12,6.633,1.98
7_WT_controla_m,7,M,12,WT,0,6,1/23/2022 11:12,5.411,2.26
7_WT_controla_m,7,M,13,WT,0,6,1/23/2022 11:12,4.424,2.32
7_WT_controla_m,7,M,14,WT,0,6,1/23/2022 11:12,4.713,1.82
7_WT_controla_m,7,M,15,WT,0,6,1/23/2022 11:12,6.276,1.42
7_WT_controla_m,7,M,16,WT,0,6,1/23/2022 11:12,4.581,1.97
7_WT_controla_m,7,M,17,WT,0,6,1/23/2022 11:12,5.58,1.54
7_WT_controla_m,7,M,18,WT,0,6,1/23/2022 11:12,5.209,1.01
7_WT_controla_m,7,M,19,WT,0,6,1/23/2022 11:12,5.991,1.15
7_WT_controla_m,7,M,20,WT,0,6,1/23/2022 11:12,4.371,2.48
7_WT_controla_m,7,M,21,WT,0,6,1/23/2022 11:12,6.599,1.52
7_WT_5_m,7,M,1,WT,5,6,1/23/2022 11:12,4.466,2.34
7_WT_5_m,7,M,2,WT,5,6,1/23/2022 11:12,5.059,2.11
7_WT_5_m,7,M,3,WT,5,6,1/23/2022 11:12,6.888,2.14
7_WT_5_m,7,M,4,WT,5,6,1/23/2022 11:12,4.745,1.67
7_WT_5_m,7,M,5,WT,5,6,1/23/2022 11:12,4.443,1.23
7_WT_5_m,7,M,6,WT,5,6,1/23/2022 11:12,5.385,1.85
7_WT_5_m,7,M,7,WT,5,6,1/23/2022 11:12,2.611,1.49
7_WT_5_m,7,M,8,WT,5,6,1/23/2022 11:12,5.225,1.15
7_WT_5_m,7,M,9,WT,5,6,1/23/2022 11:12,5.265,2.32
7_WT_5_m,7,M,10,WT,5,6,1/23/2022 11:12,5.249,1.84
7_WT_5_m,7,M,11,WT,5,6,1/23/2022 11:12,5.706,1.91
7_WT_5_m,7,M,12,WT,5,6,1/23/2022 11:12,,
7_WT_5_m,7,M,13,WT,5,6,1/23/2022 11:12,2.686,1.35
7_WT_5_m,7,M,14,WT,5,6,1/23/2022 11:12,5.304,1.05
7_WT_5_m,7,M,15,WT,5,6,1/23/2022 11:12,4.557,1.31
7_WT_5_m,7,M,16,WT,5,6,1/23/2022 11:12,4.967,1.09
7_WT_5_m,7,M,17,WT,5,6,1/23/2022 11:12,5.286,1.99
7_WT_5_m,7,M,18,WT,5,6,1/23/2022 11:12,5.556,1.94
7_WT_5_m,7,M,19,WT,5,6,1/23/2022 11:12,5.678,1.87
7_WT_5_m,7,M,20,WT,5,6,1/23/2022 11:12,6.048,1.42
7_WT_7.5_m,7,M,1,WT,7.5,6,1/23/2022 11:12,5.211,2.09
7_WT_7.5_m,7,M,2,WT,7.5,6,1/23/2022 11:12,4.299,2.11
7_WT_7.5_m,7,M,3,WT,7.5,6,1/23/2022 11:12,0.581,0
7_WT_7.5_m,7,M,4,WT,7.5,6,1/23/2022 11:12,5.408,1.49
7_WT_7.5_m,7,M,5,WT,7.5,6,1/23/2022 11:12,5.172,2.21
7_WT_7.5_m,7,M,6,WT,7.5,6,1/23/2022 11:12,5.196,1.35
7_WT_7.5_m,7,M,7,WT,7.5,6,1/23/2022 11:12,5.855,2.29
7_WT_7.5_m,7,M,8,WT,7.5,6,1/23/2022 11:12,7.636,2.9
7_WT_7.5_m,7,M,9,WT,7.5,6,1/23/2022 11:12,3.848,1.74
7_WT_7.5_m,7,M,10,WT,7.5,6,1/23/2022 11:12,3.548,2.05
7_WT_7.5_m,7,M,11,WT,7.5,6,1/23/2022 11:12,4.288,1.26
7_WT_7.5_m,7,M,12,WT,7.5,6,1/23/2022 11:12,1.014,0.05
7_WT_7.5_m,7,M,13,WT,7.5,6,1/23/2022 11:12,4.894,1.22
7_WT_7.5_m,7,M,14,WT,7.5,6,1/23/2022 11:12,5.367,1.4
7_WT_7.5_m,7,M,15,WT,7.5,6,1/23/2022 11:12,4.59,0.59
7_WT_7.5_m,7,M,16,WT,7.5,6,1/23/2022 11:12,5.858,1.93
7_WT_7.5_m,7,M,17,WT,7.5,6,1/23/2022 11:12,5.184,1.06
7_WT_7.5_m,7,M,18,WT,7.5,6,1/23/2022 11:12,4.667,1.7
7_WT_7.5_m,7,M,19,WT,7.5,6,1/23/2022 11:12,4.972,1.19
7_WT_7.5_m,7,M,20,WT,7.5,6,1/23/2022 11:12,5.4,1.54
7_WT_7.5_m,7,M,21,WT,7.5,6,1/23/2022 11:12,4.141,1.3
7_WT_10_m,7,M,1,WT,10,6,1/23/2022 11:12,5.433,1.9
7_WT_10_m,7,M,2,WT,10,6,1/23/2022 11:12,6.272,1.94
7_WT_10_m,7,M,3,WT,10,6,1/23/2022 11:12,5.349,2.29
7_WT_10_m,7,M,4,WT,10,6,1/23/2022 11:12,3.233,1.8
7_WT_10_m,7,M,5,WT,10,6,1/23/2022 11:12,3.536,1.95
7_WT_10_m,7,M,6,WT,10,6,1/23/2022 11:12,6.158,1.85
7_WT_10_m,7,M,7,WT,10,6,1/23/2022 11:12,5.351,1.27
7_WT_10_m,7,M,8,WT,10,6,1/23/2022 11:12,6.329,2.78
7_WT_10_m,7,M,9,WT,10,6,1/23/2022 11:12,5.491,1.37
7_WT_10_m,7,M,10,WT,10,6,1/23/2022 11:12,5.64,1.4
7_WT_10_m,7,M,11,WT,10,6,1/23/2022 11:12,4.145,2.05
7_WT_10_m,7,M,12,WT,10,6,1/23/2022 11:12,6.251,2.09
7_WT_10_m,7,M,13,WT,10,6,1/23/2022 11:12,5.034,1.05
7_WT_10_m,7,M,14,WT,10,6,1/23/2022 11:12,5.186,2.19
7_WT_10_m,7,M,15,WT,10,6,1/23/2022 11:12,4.557,0.64
7_WT_10_m,7,M,16,WT,10,6,1/23/2022 11:12,4.908,2.03
7_WT_10_m,7,M,17,WT,10,6,1/23/2022 11:12,5.832,1.73
7_WT_10_m,7,M,18,WT,10,6,1/23/2022 11:12,4.856,2.29
7_WT_10_m,7,M,19,WT,10,6,1/23/2022 11:12,5.951,1.92
7_WT_10_m,7,M,20,WT,10,6,1/23/2022 11:12,4.956,1.82
7_WT_10_m,7,M,21,WT,10,6,1/23/2022 11:12,6.049,1.41
7_WT_10_m,7,M,22,WT,10,6,1/23/2022 11:12,6.448,1.02
7_WT_10_m,7,M,23,WT,10,6,1/23/2022 11:12,,
7_WT_15_m,7,M,1,WT,15,6,1/23/2022 11:12,6.651,2.04
7_WT_15_m,7,M,2,WT,15,6,1/23/2022 11:12,6.002,2.23
7_WT_15_m,7,M,3,WT,15,6,1/23/2022 11:12,6.373,2.24
7_WT_15_m,7,M,4,WT,15,6,1/23/2022 11:12,6.29,2.25
7_WT_15_m,7,M,5,WT,15,6,1/23/2022 11:12,6.355,2.28
7_WT_15_m,7,M,6,WT,15,6,1/23/2022 11:12,5.734,2.26
7_WT_15_m,7,M,7,WT,15,6,1/23/2022 11:12,6.347,2.37
7_WT_15_m,7,M,8,WT,15,6,1/23/2022 11:12,6.085,2.11
7_WT_15_m,7,M,9,WT,15,6,1/23/2022 11:12,4.689,1.24
7_WT_15_m,7,M,10,WT,15,6,1/23/2022 11:12,4.14,1.79
7_WT_15_m,7,M,11,WT,15,6,1/23/2022 11:12,4.668,1.76
7_WT_15_m,7,M,12,WT,15,6,1/23/2022 11:12,5.109,1.74
7_WT_15_m,7,M,13,WT,15,6,1/23/2022 11:12,4.626,2.18
7_WT_15_m,7,M,14,WT,15,6,1/23/2022 11:12,5.101,1.33
7_WT_15_m,7,M,15,WT,15,6,1/23/2022 11:12,4.42,1.77
7_WT_15_m,7,M,16,WT,15,6,1/23/2022 11:12,6.151,2
7_WT_15_m,7,M,17,WT,15,6,1/23/2022 11:12,6.219,2.04
7_WT_15_m,7,M,18,WT,15,6,1/23/2022 11:12,5.481,1.74
7_WT_15_m,7,M,19,WT,15,6,1/23/2022 11:12,5.5,1.33
7_WT_15_m,7,M,20,WT,15,6,1/23/2022 11:12,5.36,1.84
7_WT_15_m,7,M,21,WT,15,6,1/23/2022 11:12,5.205,1.75
7_WT_15_m,7,M,22,WT,15,6,1/23/2022 11:12,,
7_WT_20_m,7,M,1,WT,20,6,1/23/2022 11:12,4.975,1.51
7_WT_20_m,7,M,2,WT,20,6,1/23/2022 11:12,4.211,0.82
7_WT_20_m,7,M,3,WT,20,6,1/23/2022 11:12,4.44,2.42
7_WT_20_m,7,M,4,WT,20,6,1/23/2022 11:12,3.223,0.87
7_WT_20_m,7,M,5,WT,20,6,1/23/2022 11:12,4.876,1.94
7_WT_20_m,7,M,6,WT,20,6,1/23/2022 11:12,5.83,1.96
7_WT_20_m,7,M,7,WT,20,6,1/23/2022 11:12,4.34,1.37
7_WT_20_m,7,M,8,WT,20,6,1/23/2022 11:12,4.532,0.78
7_WT_20_m,7,M,9,WT,20,6,1/23/2022 11:12,5.574,1.3
7_WT_20_m,7,M,10,WT,20,6,1/23/2022 11:12,3.819,1.01
7_WT_20_m,7,M,11,WT,20,6,1/23/2022 11:12,4.508,0.94
7_WT_20_m,7,M,12,WT,20,6,1/23/2022 11:12,3.956,1.46
7_WT_20_m,7,M,13,WT,20,6,1/23/2022 11:12,3.763,1.67
7_WT_20_m,7,M,14,WT,20,6,1/23/2022 11:12,4.66,0.21
7_WT_20_m,7,M,15,WT,20,6,1/23/2022 11:12,3.27,1.4
7_WT_20_m,7,M,16,WT,20,6,1/23/2022 11:12,5.442,1.05
7_WT_20_m,7,M,17,WT,20,6,1/23/2022 11:12,3.843,1.3
7_WT_20_m,7,M,18,WT,20,6,1/23/2022 11:12,3.885,2.03
7_WT_20_m,7,M,19,WT,20,6,1/23/2022 11:12,4.506,0.59
7_WT_20_m,7,M,20,WT,20,6,1/23/2022 11:12,4.295,0.75
7_WT_controla_j,7,M,1,WT,0,7,1/24/2022 10:54,8.099,2.54
7_WT_controla_m,7,M,2,WT,0,7,1/24/2022 10:54,8.231,1.94
7_WT_controla_m,7,M,3,WT,0,7,1/24/2022 10:54,7.937,1.84
7_WT_controla_m,7,M,4,WT,0,7,1/24/2022 10:54,7.215,0.83
7_WT_controla_m,7,M,5,WT,0,7,1/24/2022 10:54,7.798,1.38
7_WT_controla_m,7,M,6,WT,0,7,1/24/2022 10:54,7.05,1.87
7_WT_controla_m,7,M,7,WT,0,7,1/24/2022 10:54,7.507,1.09
7_WT_controla_m,7,M,8,WT,0,7,1/24/2022 10:54,6.945,2.42
7_WT_controla_m,7,M,9,WT,0,7,1/24/2022 10:54,8.764,1.79
7_WT_controla_m,7,M,10,WT,0,7,1/24/2022 10:54,7.546,1.88
7_WT_controla_m,7,M,11,WT,0,7,1/24/2022 10:54,7.768,1.15
7_WT_controla_m,7,M,12,WT,0,7,1/24/2022 10:54,7.964,2.59
7_WT_controla_m,7,M,13,WT,0,7,1/24/2022 10:54,5.855,1.45
7_WT_controla_m,7,M,14,WT,0,7,1/24/2022 10:54,6.777,2.09
7_WT_controla_m,7,M,15,WT,0,7,1/24/2022 10:54,7.813,1.56
7_WT_controla_m,7,M,16,WT,0,7,1/24/2022 10:54,6.73,2.18
7_WT_controla_m,7,M,17,WT,0,7,1/24/2022 10:54,7.051,1.49
7_WT_controla_m,7,M,18,WT,0,7,1/24/2022 10:54,6.647,1.46
7_WT_controla_m,7,M,19,WT,0,7,1/24/2022 10:54,7.769,1.8
7_WT_controla_m,7,M,20,WT,0,7,1/24/2022 10:54,6.517,2.17
7_WT_controla_m,7,M,21,WT,0,7,1/24/2022 10:54,8.276,1.7
7_WT_5_m,7,M,1,WT,5,7,1/24/2022 10:54,6.361,1.92
7_WT_5_m,7,M,2,WT,5,7,1/24/2022 10:54,7.231,2.2
7_WT_5_m,7,M,3,WT,5,7,1/24/2022 10:54,8.24,1.37
7_WT_5_m,7,M,4,WT,5,7,1/24/2022 10:54,6.505,1.78
7_WT_5_m,7,M,5,WT,5,7,1/24/2022 10:54,5.522,1.09
7_WT_5_m,7,M,6,WT,5,7,1/24/2022 10:54,8.015,2.66
7_WT_5_m,7,M,7,WT,5,7,1/24/2022 10:54,4.207,1.62
7_WT_5_m,7,M,8,WT,5,7,1/24/2022 10:54,7.617,2.42
7_WT_5_m,7,M,9,WT,5,7,1/24/2022 10:54,7.605,2.37
7_WT_5_m,7,M,10,WT,5,7,1/24/2022 10:54,7.845,2.63
7_WT_5_m,7,M,11,WT,5,7,1/24/2022 10:54,6.651,0.96
7_WT_5_m,7,M,12,WT,5,7,1/24/2022 10:54,,
7_WT_5_m,7,M,13,WT,5,7,1/24/2022 10:54,4.911,2.25
7_WT_5_m,7,M,14,WT,5,7,1/24/2022 10:54,6.862,1.58
7_WT_5_m,7,M,15,WT,5,7,1/24/2022 10:54,5.547,1
7_WT_5_m,7,M,16,WT,5,7,1/24/2022 10:54,6.472,1.52
7_WT_5_m,7,M,17,WT,5,7,1/24/2022 10:54,7.075,1.81
7_WT_5_m,7,M,18,WT,5,7,1/24/2022 10:54,7.426,1.89
7_WT_5_m,7,M,19,WT,5,7,1/24/2022 10:54,7.303,1.65
7_WT_5_m,7,M,20,WT,5,7,1/24/2022 10:54,7.404,1.37
7_WT_7.5_m,7,M,1,WT,7.5,7,1/24/2022 10:54,7.535,2.35
7_WT_7.5_m,7,M,2,WT,7.5,7,1/24/2022 10:54,5.954,1.68
7_WT_7.5_m,7,M,3,WT,7.5,7,1/24/2022 10:54,0.581,0
7_WT_7.5_m,7,M,4,WT,7.5,7,1/24/2022 10:54,7.209,1.82
7_WT_7.5_m,7,M,5,WT,7.5,7,1/24/2022 10:54,7.516,2.37
7_WT_7.5_m,7,M,6,WT,7.5,7,1/24/2022 10:54,6.946,1.77
7_WT_7.5_m,7,M,7,WT,7.5,7,1/24/2022 10:54,7.488,1.65
7_WT_7.5_m,7,M,8,WT,7.5,7,1/24/2022 10:54,9.458,1.85
7_WT_7.5_m,7,M,9,WT,7.5,7,1/24/2022 10:54,5.993,2.17
7_WT_7.5_m,7,M,10,WT,7.5,7,1/24/2022 10:54,5.815,2.3
7_WT_7.5_m,7,M,11,WT,7.5,7,1/24/2022 10:54,5.007,0.73
7_WT_7.5_m,7,M,12,WT,7.5,7,1/24/2022 10:54,1.319,0.31
7_WT_7.5_m,7,M,13,WT,7.5,7,1/24/2022 10:54,6.851,1.98
7_WT_7.5_m,7,M,14,WT,7.5,7,1/24/2022 10:54,7.461,2.12
7_WT_7.5_m,7,M,15,WT,7.5,7,1/24/2022 10:54,6.73,2.17
7_WT_7.5_m,7,M,16,WT,7.5,7,1/24/2022 10:54,7.498,1.66
7_WT_7.5_m,7,M,17,WT,7.5,7,1/24/2022 10:54,6.167,1
7_WT_7.5_m,7,M,18,WT,7.5,7,1/24/2022 10:54,7.103,2.47
7_WT_7.5_m,7,M,19,WT,7.5,7,1/24/2022 10:54,6.889,1.94
7_WT_7.5_m,7,M,20,WT,7.5,7,1/24/2022 10:54,8.311,2.95
7_WT_7.5_m,7,M,21,WT,7.5,7,1/24/2022 10:54,5.993,1.88
7_WT_10_m,7,M,1,WT,10,7,1/24/2022 10:54,7.897,2.5
7_WT_10_m,7,M,2,WT,10,7,1/24/2022 10:54,7.579,1.32
7_WT_10_m,7,M,3,WT,10,7,1/24/2022 10:54,7.429,2.11
7_WT_10_m,7,M,4,WT,10,7,1/24/2022 10:54,4.71,1.5
7_WT_10_m,7,M,5,WT,10,7,1/24/2022 10:54,4.836,1.32
7_WT_10_m,7,M,6,WT,10,7,1/24/2022 10:54,7.952,1.82
7_WT_10_m,7,M,7,WT,10,7,1/24/2022 10:54,7.766,2.45
7_WT_10_m,7,M,8,WT,10,7,1/24/2022 10:54,8.897,2.6
7_WT_10_m,7,M,9,WT,10,7,1/24/2022 10:54,7.267,1.8
7_WT_10_m,7,M,10,WT,10,7,1/24/2022 10:54,8.134,2.53
7_WT_10_m,7,M,11,WT,10,7,1/24/2022 10:54,5.673,1.55
7_WT_10_m,7,M,12,WT,10,7,1/24/2022 10:54,8.756,2.54
7_WT_10_m,7,M,13,WT,10,7,1/24/2022 10:54,7.128,2.12
7_WT_10_m,7,M,14,WT,10,7,1/24/2022 10:54,7.086,1.92
7_WT_10_m,7,M,15,WT,10,7,1/24/2022 10:54,6.256,1.72
7_WT_10_m,7,M,16,WT,10,7,1/24/2022 10:54,6.861,1.98
7_WT_10_m,7,M,17,WT,10,7,1/24/2022 10:54,7.759,1.95
7_WT_10_m,7,M,18,WT,10,7,1/24/2022 10:54,7.131,2.3
7_WT_10_m,7,M,19,WT,10,7,1/24/2022 10:54,7.953,2.03
7_WT_10_m,7,M,20,WT,10,7,1/24/2022 10:54,5.968,1.02
7_WT_10_m,7,M,21,WT,10,7,1/24/2022 10:54,8.114,2.09
7_WT_10_m,7,M,22,WT,10,7,1/24/2022 10:54,8.703,2.28
7_WT_10_m,7,M,23,WT,10,7,1/24/2022 10:54,,
7_WT_15_m,7,M,1,WT,15,7,1/24/2022 10:54,9.052,2.43
7_WT_15_m,7,M,2,WT,15,7,1/24/2022 10:54,8.552,2.58
7_WT_15_m,7,M,3,WT,15,7,1/24/2022 10:54,9.295,2.96
7_WT_15_m,7,M,4,WT,15,7,1/24/2022 10:54,8.913,2.66
7_WT_15_m,7,M,5,WT,15,7,1/24/2022 10:54,8.371,2.04
7_WT_15_m,7,M,6,WT,15,7,1/24/2022 10:54,7.724,2.02
7_WT_15_m,7,M,7,WT,15,7,1/24/2022 10:54,8.614,2.3
7_WT_15_m,7,M,8,WT,15,7,1/24/2022 10:54,8.222,2.16
7_WT_15_m,7,M,9,WT,15,7,1/24/2022 10:54,6.828,2.17
7_WT_15_m,7,M,10,WT,15,7,1/24/2022 10:54,5.71,1.59
7_WT_15_m,7,M,11,WT,15,7,1/24/2022 10:54,6.882,2.24
7_WT_15_m,7,M,12,WT,15,7,1/24/2022 10:54,7.513,2.43
7_WT_15_m,7,M,13,WT,15,7,1/24/2022 10:54,6.068,1.46
7_WT_15_m,7,M,14,WT,15,7,1/24/2022 10:54,7.363,2.29
7_WT_15_m,7,M,15,WT,15,7,1/24/2022 10:54,7.12,2.73
7_WT_15_m,7,M,16,WT,15,7,1/24/2022 10:54,7.637,1.5
7_WT_15_m,7,M,17,WT,15,7,1/24/2022 10:54,7.949,1.75
7_WT_15_m,7,M,18,WT,15,7,1/24/2022 10:54,7.644,2.19
7_WT_15_m,7,M,19,WT,15,7,1/24/2022 10:54,8.239,2.77
7_WT_15_m,7,M,20,WT,15,7,1/24/2022 10:54,7.071,1.73
7_WT_15_m,7,M,21,WT,15,7,1/24/2022 10:54,6.477,1.29
7_WT_15_m,7,M,22,WT,15,7,1/24/2022 10:54,,
7_WT_20_m,7,M,1,WT,20,7,1/24/2022 10:54,6.799,1.85
7_WT_20_m,7,M,2,WT,20,7,1/24/2022 10:54,6.328,2.14
7_WT_20_m,7,M,3,WT,20,7,1/24/2022 10:54,6.851,2.44
7_WT_20_m,7,M,4,WT,20,7,1/24/2022 10:54,4.554,1.35
7_WT_20_m,7,M,5,WT,20,7,1/24/2022 10:54,6.575,1.72
7_WT_20_m,7,M,6,WT,20,7,1/24/2022 10:54,8.226,2.43
7_WT_20_m,7,M,7,WT,20,7,1/24/2022 10:54,4.425,0.09
7_WT_20_m,7,M,8,WT,20,7,1/24/2022 10:54,6.137,1.63
7_WT_20_m,7,M,9,WT,20,7,1/24/2022 10:54,6.986,1.43
7_WT_20_m,7,M,10,WT,20,7,1/24/2022 10:54,5.502,1.7
7_WT_20_m,7,M,11,WT,20,7,1/24/2022 10:54,5.71,1.22
7_WT_20_m,7,M,12,WT,20,7,1/24/2022 10:54,5.711,1.78
7_WT_20_m,7,M,13,WT,20,7,1/24/2022 10:54,5.887,2.15
7_WT_20_m,7,M,14,WT,20,7,1/24/2022 10:54,5.829,1.18
7_WT_20_m,7,M,15,WT,20,7,1/24/2022 10:54,4.808,1.56
7_WT_20_m,7,M,16,WT,20,7,1/24/2022 10:54,7.39,1.97
7_WT_20_m,7,M,17,WT,20,7,1/24/2022 10:54,5.818,2
7_WT_20_m,7,M,18,WT,20,7,1/24/2022 10:54,6.105,2.25
7_WT_20_m,7,M,19,WT,20,7,1/24/2022 10:54,5.743,1.25
7_WT_20_m,7,M,20,WT,20,7,1/24/2022 10:54,5.558,1.28
